,age,edu_years,hours_per_week,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,marital_status_Married-civ-spouse,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Other-service,occupation_Prof-specialty,occupation_Sales,occupation_Tech-support,race_Black,race_White,native_country_Europe,native_country_US,age^2,age edu_years,age hours_per_week,age sex_code,edu_years hours_per_week,edu_years sex_code,hours_per_week^2,hours_per_week sex_code,income_code
24869,31,12,50,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,961.0,372.0,1550.0,0.0,600.0,0.0,2500.0,0.0,1
24870,53,9,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2809.0,477.0,3180.0,0.0,540.0,0.0,3600.0,0.0,1
24871,24,10,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,576.0,240.0,960.0,24.0,400.0,10.0,1600.0,40.0,0
24872,24,10,54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,576.0,240.0,1296.0,0.0,540.0,0.0,2916.0,0.0,0
24873,36,9,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1296.0,324.0,1800.0,36.0,450.0,9.0,2500.0,50.0,0
24874,39,14,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1521.0,546.0,1950.0,0.0,700.0,0.0,2500.0,0.0,1
24875,53,9,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2809.0,477.0,1696.0,0.0,288.0,0.0,1024.0,0.0,0
24876,75,9,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5625.0,675.0,2625.0,0.0,315.0,0.0,1225.0,0.0,1
24877,36,9,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1296.0,324.0,1800.0,0.0,450.0,0.0,2500.0,0.0,1
24878,46,10,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2116.0,460.0,1840.0,0.0,400.0,0.0,1600.0,0.0,0
24879,56,9,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3136.0,504.0,2240.0,0.0,360.0,0.0,1600.0,0.0,1
24880,29,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,841.0,261.0,1160.0,0.0,360.0,0.0,1600.0,0.0,0
24881,60,5,49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3600.0,300.0,2940.0,0.0,245.0,0.0,2401.0,0.0,0
24882,58,9,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3364.0,522.0,2204.0,0.0,342.0,0.0,1444.0,0.0,0
24883,67,9,55,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,4489.0,603.0,3685.0,0.0,495.0,0.0,3025.0,0.0,0
24884,35,10,38,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1225.0,350.0,1330.0,0.0,380.0,0.0,1444.0,0.0,1
24885,37,10,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1369.0,370.0,1850.0,0.0,500.0,0.0,2500.0,0.0,0
24886,63,15,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,3969.0,945.0,1890.0,0.0,450.0,0.0,900.0,0.0,0
24887,47,7,38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2209.0,329.0,1786.0,47.0,266.0,7.0,1444.0,38.0,0
24888,23,13,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,529.0,299.0,920.0,23.0,520.0,13.0,1600.0,40.0,0
24889,55,9,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3025.0,495.0,2475.0,0.0,405.0,0.0,2025.0,0.0,0
24890,49,7,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2401.0,343.0,1960.0,49.0,280.0,7.0,1600.0,40.0,0
24891,39,11,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1521.0,429.0,1560.0,0.0,440.0,0.0,1600.0,0.0,1
24892,23,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,529.0,207.0,920.0,0.0,360.0,0.0,1600.0,0.0,0
24893,19,10,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,361.0,190.0,228.0,19.0,120.0,10.0,144.0,12.0,0
24894,44,14,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1936.0,616.0,1760.0,0.0,560.0,0.0,1600.0,0.0,1
24895,25,11,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,625.0,275.0,1000.0,25.0,440.0,11.0,1600.0,40.0,0
24896,35,11,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1225.0,385.0,1400.0,0.0,440.0,0.0,1600.0,0.0,0
24897,23,9,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,529.0,207.0,920.0,23.0,360.0,9.0,1600.0,40.0,0
24898,48,11,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2304.0,528.0,1920.0,0.0,440.0,0.0,1600.0,0.0,0
24899,48,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2304.0,480.0,1920.0,0.0,400.0,0.0,1600.0,0.0,0
24900,44,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1936.0,396.0,1760.0,44.0,360.0,9.0,1600.0,40.0,0
24901,55,13,25,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,3025.0,715.0,1375.0,55.0,325.0,13.0,625.0,25.0,0
24902,33,9,50,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1089.0,297.0,1650.0,0.0,450.0,0.0,2500.0,0.0,0
24903,18,8,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,324.0,144.0,360.0,0.0,160.0,0.0,400.0,0.0,0
24904,24,13,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,576.0,312.0,720.0,0.0,390.0,0.0,900.0,0.0,0
24905,32,12,56,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1024.0,384.0,1792.0,0.0,672.0,0.0,3136.0,0.0,1
24906,24,13,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,576.0,312.0,480.0,24.0,260.0,13.0,400.0,20.0,0
24907,44,13,70,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1936.0,572.0,3080.0,0.0,910.0,0.0,4900.0,0.0,1
24908,27,13,45,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,729.0,351.0,1215.0,0.0,585.0,0.0,2025.0,0.0,0
24909,39,12,40,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1521.0,468.0,1560.0,0.0,480.0,0.0,1600.0,0.0,1
24910,26,6,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,676.0,156.0,1040.0,0.0,240.0,0.0,1600.0,0.0,0
24911,34,14,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1156.0,476.0,1360.0,0.0,560.0,0.0,1600.0,0.0,1
24912,38,14,65,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1444.0,532.0,2470.0,0.0,910.0,0.0,4225.0,0.0,1
24913,41,14,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1681.0,574.0,3075.0,0.0,1050.0,0.0,5625.0,0.0,1
24914,32,9,50,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1024.0,288.0,1600.0,0.0,450.0,0.0,2500.0,0.0,0
24915,56,14,40,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3136.0,784.0,2240.0,0.0,560.0,0.0,1600.0,0.0,1
24916,59,13,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3481.0,767.0,2950.0,0.0,650.0,0.0,2500.0,0.0,1
24917,44,10,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1936.0,440.0,2640.0,0.0,600.0,0.0,3600.0,0.0,1
24918,52,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2704.0,468.0,2080.0,0.0,360.0,0.0,1600.0,0.0,0
24919,30,10,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,900.0,300.0,1500.0,0.0,500.0,0.0,2500.0,0.0,0
24920,23,13,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,529.0,299.0,920.0,0.0,520.0,0.0,1600.0,0.0,0
24921,43,9,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1849.0,387.0,1849.0,43.0,387.0,9.0,1849.0,43.0,1
24922,61,9,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3721.0,549.0,3050.0,0.0,450.0,0.0,2500.0,0.0,0
24923,38,9,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1444.0,342.0,1330.0,38.0,315.0,9.0,1225.0,35.0,0
24924,68,6,16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4624.0,408.0,1088.0,0.0,96.0,0.0,256.0,0.0,0
24925,41,14,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1681.0,574.0,2050.0,0.0,700.0,0.0,2500.0,0.0,1
24926,42,10,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1764.0,420.0,1680.0,0.0,400.0,0.0,1600.0,0.0,0
24927,19,9,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,361.0,171.0,760.0,19.0,360.0,9.0,1600.0,40.0,0
24928,31,7,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.0,217.0,1240.0,0.0,280.0,0.0,1600.0,0.0,0
24929,40,12,50,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1600.0,480.0,2000.0,0.0,600.0,0.0,2500.0,0.0,0
24930,32,13,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1024.0,416.0,1280.0,32.0,520.0,13.0,1600.0,40.0,0
24931,51,9,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2601.0,459.0,2040.0,0.0,360.0,0.0,1600.0,0.0,1
24932,44,13,40,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1936.0,572.0,1760.0,0.0,520.0,0.0,1600.0,0.0,1
24933,23,13,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,529.0,299.0,690.0,23.0,390.0,13.0,900.0,30.0,0
24934,44,13,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1936.0,572.0,1980.0,44.0,585.0,13.0,2025.0,45.0,0
24935,24,9,60,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,576.0,216.0,1440.0,0.0,540.0,0.0,3600.0,0.0,0
24936,34,9,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1156.0,306.0,2040.0,0.0,540.0,0.0,3600.0,0.0,0
24937,61,14,45,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3721.0,854.0,2745.0,0.0,630.0,0.0,2025.0,0.0,1
24938,30,13,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,900.0,390.0,1200.0,0.0,520.0,0.0,1600.0,0.0,0
24939,45,13,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2025.0,585.0,1800.0,0.0,520.0,0.0,1600.0,0.0,0
24940,22,11,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,484.0,242.0,880.0,22.0,440.0,11.0,1600.0,40.0,0
24941,49,10,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2401.0,490.0,1960.0,0.0,400.0,0.0,1600.0,0.0,0
24942,39,12,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1521.0,468.0,1755.0,39.0,540.0,12.0,2025.0,45.0,0
24943,34,10,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1156.0,340.0,1360.0,34.0,400.0,10.0,1600.0,40.0,0
24944,52,10,40,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2704.0,520.0,2080.0,0.0,400.0,0.0,1600.0,0.0,1
24945,24,11,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,576.0,264.0,960.0,24.0,440.0,11.0,1600.0,40.0,0
24946,38,13,45,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1444.0,494.0,1710.0,0.0,585.0,0.0,2025.0,0.0,1
24947,19,7,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,361.0,133.0,760.0,0.0,280.0,0.0,1600.0,0.0,0
24948,24,9,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,576.0,216.0,720.0,24.0,270.0,9.0,900.0,30.0,0
24949,25,12,43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,625.0,300.0,1075.0,0.0,516.0,0.0,1849.0,0.0,0
24950,71,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5041.0,284.0,710.0,0.0,40.0,0.0,100.0,0.0,0
24951,27,9,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,729.0,243.0,1080.0,27.0,360.0,9.0,1600.0,40.0,0
24952,28,11,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,784.0,308.0,1120.0,28.0,440.0,11.0,1600.0,40.0,0
24953,54,11,38,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2916.0,594.0,2052.0,0.0,418.0,0.0,1444.0,0.0,1
24954,18,7,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,324.0,126.0,180.0,18.0,70.0,7.0,100.0,10.0,0
24955,49,9,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2401.0,441.0,1960.0,0.0,360.0,0.0,1600.0,0.0,0
24956,36,9,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1296.0,324.0,900.0,36.0,225.0,9.0,625.0,25.0,0
24957,57,9,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3249.0,513.0,2850.0,0.0,450.0,0.0,2500.0,0.0,0
24958,56,14,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3136.0,784.0,2240.0,0.0,560.0,0.0,1600.0,0.0,1
24959,17,6,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,289.0,102.0,340.0,0.0,120.0,0.0,400.0,0.0,0
24960,30,9,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,900.0,270.0,1500.0,0.0,450.0,0.0,2500.0,0.0,0
24961,41,6,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1681.0,246.0,1640.0,41.0,240.0,6.0,1600.0,40.0,0
24962,26,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,676.0,234.0,1040.0,0.0,360.0,0.0,1600.0,0.0,0
24963,61,6,48,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3721.0,366.0,2928.0,0.0,288.0,0.0,2304.0,0.0,0
24964,24,9,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,576.0,216.0,1080.0,0.0,405.0,0.0,2025.0,0.0,0
24965,44,7,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1936.0,308.0,1760.0,44.0,280.0,7.0,1600.0,40.0,0
24966,38,14,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1444.0,532.0,1520.0,38.0,560.0,14.0,1600.0,40.0,0
24967,25,13,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625.0,325.0,1250.0,0.0,650.0,0.0,2500.0,0.0,0
24968,34,9,70,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1156.0,306.0,2380.0,0.0,630.0,0.0,4900.0,0.0,0
24969,38,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1444.0,380.0,1520.0,0.0,400.0,0.0,1600.0,0.0,0
24970,42,9,55,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1764.0,378.0,2310.0,0.0,495.0,0.0,3025.0,0.0,0
24971,48,4,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2304.0,192.0,1920.0,0.0,160.0,0.0,1600.0,0.0,0
24972,38,14,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1444.0,532.0,1520.0,0.0,560.0,0.0,1600.0,0.0,1
24973,52,9,50,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2704.0,468.0,2600.0,0.0,450.0,0.0,2500.0,0.0,1
24974,55,11,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3025.0,605.0,2200.0,55.0,440.0,11.0,1600.0,40.0,0
24975,41,9,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1681.0,369.0,820.0,0.0,180.0,0.0,400.0,0.0,0
24976,45,3,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2025.0,135.0,1575.0,45.0,105.0,3.0,1225.0,35.0,0
24977,49,4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.0,196.0,2205.0,0.0,180.0,0.0,2025.0,0.0,0
24978,19,10,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,361.0,190.0,380.0,0.0,200.0,0.0,400.0,0.0,0
24979,39,13,45,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1521.0,507.0,1755.0,0.0,585.0,0.0,2025.0,0.0,0
24980,43,10,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1849.0,430.0,1935.0,0.0,450.0,0.0,2025.0,0.0,0
24981,42,10,65,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1764.0,420.0,2730.0,0.0,650.0,0.0,4225.0,0.0,0
24982,17,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,289.0,119.0,204.0,0.0,84.0,0.0,144.0,0.0,0
24983,30,12,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,900.0,360.0,750.0,30.0,300.0,12.0,625.0,25.0,0
24984,61,14,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3721.0,854.0,4270.0,61.0,980.0,14.0,4900.0,70.0,0
24985,48,14,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2304.0,672.0,1920.0,0.0,560.0,0.0,1600.0,0.0,1
24986,57,9,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3249.0,513.0,2280.0,0.0,360.0,0.0,1600.0,0.0,1
24987,27,3,45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,729.0,81.0,1215.0,0.0,135.0,0.0,2025.0,0.0,0
24988,24,9,48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,576.0,216.0,1152.0,0.0,432.0,0.0,2304.0,0.0,0
24989,42,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1764.0,378.0,1680.0,0.0,360.0,0.0,1600.0,0.0,0
24990,34,13,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1156.0,442.0,510.0,34.0,195.0,13.0,225.0,15.0,0
24991,47,9,43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2209.0,423.0,2021.0,47.0,387.0,9.0,1849.0,43.0,0
24992,50,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2500.0,450.0,2000.0,0.0,360.0,0.0,1600.0,0.0,0
24993,30,9,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,900.0,270.0,1200.0,0.0,360.0,0.0,1600.0,0.0,0
24994,38,13,45,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1444.0,494.0,1710.0,0.0,585.0,0.0,2025.0,0.0,0
24995,31,9,55,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,961.0,279.0,1705.0,0.0,495.0,0.0,3025.0,0.0,1
24996,44,10,45,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1936.0,440.0,1980.0,44.0,450.0,10.0,2025.0,45.0,1
24997,34,10,38,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1156.0,340.0,1292.0,0.0,380.0,0.0,1444.0,0.0,0
24998,52,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2704.0,468.0,2080.0,0.0,360.0,0.0,1600.0,0.0,1
24999,34,9,50,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1156.0,306.0,1700.0,0.0,450.0,0.0,2500.0,0.0,0
25000,31,10,40,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,961.0,310.0,1240.0,0.0,400.0,0.0,1600.0,0.0,0
25001,68,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4624.0,680.0,1360.0,68.0,200.0,10.0,400.0,20.0,0
25002,22,9,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,484.0,198.0,880.0,22.0,360.0,9.0,1600.0,40.0,0
25003,42,13,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1764.0,546.0,1470.0,42.0,455.0,13.0,1225.0,35.0,0
25004,37,9,35,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1369.0,333.0,1295.0,0.0,315.0,0.0,1225.0,0.0,0
25005,36,9,35,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1296.0,324.0,1260.0,0.0,315.0,0.0,1225.0,0.0,0
25006,38,10,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1444.0,380.0,1140.0,38.0,300.0,10.0,900.0,30.0,0
25007,40,3,40,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1600.0,120.0,1600.0,0.0,120.0,0.0,1600.0,0.0,0
25008,19,10,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,361.0,190.0,570.0,0.0,300.0,0.0,900.0,0.0,0
25009,55,11,50,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,3025.0,605.0,2750.0,0.0,550.0,0.0,2500.0,0.0,1
25010,30,12,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,900.0,360.0,1200.0,0.0,480.0,0.0,1600.0,0.0,0
25011,52,13,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2704.0,676.0,2080.0,52.0,520.0,13.0,1600.0,40.0,0
25012,29,13,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,841.0,377.0,1305.0,0.0,585.0,0.0,2025.0,0.0,1
25013,29,13,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,841.0,377.0,1305.0,29.0,585.0,13.0,2025.0,45.0,0
25014,24,13,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,576.0,312.0,480.0,24.0,260.0,13.0,400.0,20.0,0
25015,46,15,45,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2116.0,690.0,2070.0,0.0,675.0,0.0,2025.0,0.0,1
25016,44,9,60,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1936.0,396.0,2640.0,0.0,540.0,0.0,3600.0,0.0,1
25017,17,6,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,289.0,102.0,255.0,17.0,90.0,6.0,225.0,15.0,0
25018,35,11,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1225.0,385.0,1225.0,35.0,385.0,11.0,1225.0,35.0,0
25019,38,9,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1444.0,342.0,1520.0,0.0,360.0,0.0,1600.0,0.0,0
25020,36,5,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1296.0,180.0,1440.0,0.0,200.0,0.0,1600.0,0.0,0
25021,24,7,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,576.0,168.0,1440.0,0.0,420.0,0.0,3600.0,0.0,0
25022,19,7,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,361.0,133.0,760.0,19.0,280.0,7.0,1600.0,40.0,0
25023,30,9,45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,900.0,270.0,1350.0,0.0,405.0,0.0,2025.0,0.0,0
25024,36,11,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1296.0,396.0,1440.0,0.0,440.0,0.0,1600.0,0.0,0
25025,27,10,45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,729.0,270.0,1215.0,0.0,450.0,0.0,2025.0,0.0,0
25026,27,12,40,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,729.0,324.0,1080.0,0.0,480.0,0.0,1600.0,0.0,1
25027,65,10,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,4225.0,650.0,2600.0,0.0,400.0,0.0,1600.0,0.0,1
25028,37,14,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1369.0,518.0,1480.0,37.0,560.0,14.0,1600.0,40.0,1
25029,17,7,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,289.0,119.0,510.0,0.0,210.0,0.0,900.0,0.0,0
25030,57,3,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3249.0,171.0,2850.0,0.0,150.0,0.0,2500.0,0.0,0
25031,54,14,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2916.0,756.0,1620.0,54.0,420.0,14.0,900.0,30.0,0
25032,21,10,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,441.0,210.0,840.0,21.0,400.0,10.0,1600.0,40.0,0
25033,43,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1849.0,387.0,1720.0,0.0,360.0,0.0,1600.0,0.0,0
25034,50,9,40,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2500.0,450.0,2000.0,0.0,360.0,0.0,1600.0,0.0,0
25035,38,7,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1444.0,266.0,1824.0,0.0,336.0,0.0,2304.0,0.0,1
25036,31,9,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,961.0,279.0,1240.0,0.0,360.0,0.0,1600.0,0.0,1
